"EID","EventSourcePage","label"
"1711","https://www.228.org.tw/228museum_event.php?sn=1","-1"
"1712","https://www.228.org.tw/228museum_exhibition.php?sn=5","-1"
"1713","https://www.ymsnp.gov.tw/main_ch/com_eeventcalendar/com_eeventcalendar_h.aspx?pid=15&uid=1428","-1"
"1714","https://www.ymsnp.gov.tw/main_ch/com_eeventcalendar/com_eeventcalendar_h.aspx?uid=1428&pid=15","-1"
"1715","https://www.ymsnp.gov.tw/main_ch/newsList.aspx?uid=14&pid=11","-1"
"1716","https://www.ymsnp.gov.tw/main_ch/com_eeventcalendar/eeventcalendar.aspx?uid=1427&pid=11/","-1"
"1717","https://www.ymsnp.gov.tw/main_ch/com_eeventcalendar/eeventcalendar.aspx?pid=11&uid=1427","-1"
"1718","https://www.ymsnp.gov.tw/main_ch/com_eeventcalendar/eeventcalendar.aspx?uid=1583&pid=18/","-1"
"1719","https://www.ymsnp.gov.tw/main_ch/com_eeventcalendar/eeventcalendar.aspx?pid=18&uid=1583","-1"
"1720","https://www.bigcamera.com.tw/activity.php","-1"
"1721","https://www.artistvillage.org/news.php","-1"
"1722","https://www.booklife.com.tw/event/","-1"
"1723","https://www.artcenter.ntpc.gov.tw/xceventsnews?xsmsid=0G269627753462801602","-1"
"1724","https://www.artcenter.ntpc.gov.tw/xmdoc?xsmsid=0J241544328901208901","-1"
"1725","https://www.artcenter.ntpc.gov.tw/xmdoc?xsmsid=0G269629106251547168","-1"
"1726","https://www.artcenter.ntpc.gov.tw/xmdoc?xsmsid=0G269629197439395113","-1"
"1727","https://www.artcenter.ntpc.gov.tw/","-1"
"1728","https://www.artcenter.ntpc.gov.tw/xmdoc?xsmsid=0H276560829804689588","-1"
"1729","https://www.ccat.tw/news","-1"
"1730","https://www.ccat.tw/event","-1"
"1731","https://www.chimeimuseum.org/%E6%9C%80%E6%96%B0%E8%A8%8A%E6%81%AF/1A44C47C-C009-4CA5-83A6-62819656AD88#/","-1"
"1732","https://www.chimeimuseum.org/%E5%B1%95%E6%BC%94%E7%AF%80%E7%9B%AE/4E097124-1F3E-46DF-91D9-4D30E3B85B16","-1"
"1733","https://www.chimeimuseum.org/#/","-1"
"1734","https://www.chimeimuseum.org/%E6%9C%80%E6%96%B0%E8%A8%8A%E6%81%AF/1A44C47C-C009-4CA5-83A6-62819656AD88","-1"
"1735","http://www.bopiliao.taipei/News#/","-1"
"1736","https://www.bopiliao.taipei/Event_News/Detail/26","-1"
"1737","http://www.bopiliao.taipei/Event_News/Now","-1"
"1738","https://www.chtf.org.tw/news/event","-1"
"1739","https://www.ankecare.com/%e6%b4%bb%e5%8b%95%e8%b3%87%e8%a8%8a#5","-1"
"1740","https://www.ankecare.com/%e6%b4%bb%e5%8b%95%e8%b3%87%e8%a8%8a#3","-1"
"1741","http://www.ankecareexpo.com/our-blog/","-1"
"1742","https://www.ankecare.com/%e6%b4%bb%e5%8b%95%e8%b3%87%e8%a8%8a#4","-1"
"1743","https://www.ankecare.com/category/%E6%B4%BB%E5%8B%95%E8%B3%87%E8%A8%8A","-1"
"1744","https://www.ankecare.com/%e6%b4%bb%e5%8b%95%e8%b3%87%e8%a8%8a#2","-1"
"1745","https://www.ankecare.com/category/%E6%B4%BB%E5%8B%95","-1"
"1746","https://www.comicworld.com.tw/Acts/hk","-1"
"1747","https://www.comicworld.com.tw/Acts/tw#mm-0","-1"
"1748","https://www.comicworld.com.tw/#mm-0","-1"
"1749","https://www.comicworld.com.tw/#t1/","-1"
"1750","https://www.comicworld.com.tw/Acts/tw","-1"
"1751","https://www.hfec.org.tw/news","-1"
"1752","https://www.hfec.org.tw/news/term/13","-1"
"1753","https://www.hfec.org.tw/meme-entrance","-1"
"1754","https://www.hfec.org.tw/events","-1"
"1755","https://www.hfec.org.tw/events/7/2021","-1"
"1756","https://www.hfec.org.tw/events/1/2021","-1"
"1757","https://www.hfec.org.tw/events/2/2021","-1"
"1758","https://www.huashan1914.com/w/huashan1914/news?index=3","-1"
"1759","https://www.huashan1914.com/w/huashan1914/news?index=4","-1"
"1760","https://www.huashan1914.com/w/umaytheater/Index","-1"
"1761","https://www.huashan1914.com/w/huashan1914/Epaper/","-1"
"1762","https://www.huashan1914.com/w/umaytheater/performance","-1"
"1763","https://www.huashan1914.com/w/huashan1914/news/","-1"
"1764","https://www.huashan1914.com/w/huashan1914/news?index=2","-1"
"1765","https://www.huashan1914.com/w/huashan1914/exhibition","-1"
"1766","https://www.huashan1914.com/w/sinhongchoon/Index","-1"
"1767","https://www.indievox.com/news/","-1"
"1768","https://www.indievox.com/partner/search/%E5%B0%8F%E5%9C%B0%E6%96%B9%E5%B1%95%E6%BC%94%E7%A9%BA%E9%96%93","-1"
"1769","https://www.indievox.com/tour","-1"
"1770","https://www.indievox.com/activity","-1"
"1771","https://www.klccab.gov.tw/Home/Search?q=%E5%B1%95%E6%BC%94","-1"
"1772","https://www.klccab.gov.tw/NewsAndAnnouncement?type=8","-1"
"1773","https://www.klccab.gov.tw/ArtsActivitie/Lists/58442464-10cd-4dcd-9bfe-4b2986dfe3c5?firstpage=1","-1"
"1774","https://www.klccab.gov.tw/NewsAndAnnouncement?type=6","-1"
"1775","https://klccwebkac.azurewebsites.net/Web/ShowWeb.aspx","-1"
"1776","https://www.klccab.gov.tw/ArtsActivitie/Lists/73754d9b-5f20-4f08-9084-da10d90bc8b2?firstpage=1","-1"
"1777","https://www.klccab.gov.tw/CulturalFestival","-1"
"1778","https://www.klccab.gov.tw/NewsAndAnnouncement?type=7","-1"
"1779","https://tpml.gov.taipei/News.aspx?_CSN=BD92F924C1D9415B&n=3951678DEC0A8461&sms=9D72E82EC16F3E64","-1"
"1780","https://www.okwork.taipei/ESO/content/tw/iFrameSet/161108205546","-1"
"1781","https://tpml.gov.taipei/News.aspx?n=68A4C6DA03531601&sms=ABDA4D9D1C570290","-1"
"1782","https://tpml.gov.taipei/News.aspx?_CSN=678395BFD2EDD9A5&n=3951678DEC0A8461&sms=9D72E82EC16F3E64","-1"
"1783","https://tpml.gov.taipei/#Group_1244914_mqcsXq3pLt","-1"
"1784","https://tpml.gov.taipei/News.aspx?n=16B1C97B7BB71624&sms=72544237BBE4C5F6","-1"
"1785","https://tpml.gov.taipei/News.aspx?n=057F7CE33AEF867C&sms=9D72E82EC16F3E64","-1"
"1786","https://tpml.gov.taipei/News.aspx?n=3951678DEC0A8461&sms=9D72E82EC16F3E64&_CSN=BD92F924C1D9415B","-1"
"1787","https://tpml.gov.taipei/News.aspx?n=3951678DEC0A8461&sms=9D72E82EC16F3E64","-1"
"1788","https://event.culture.tw/CHCSEC/portal/Index/IndexAction?uid=527","-1"
"1789","https://www.chcsec.gov.tw/Index?aspxerrorpath=/informationlist","-1"
"1790","https://event.culture.tw/CHCSEC/portal/Registration/C0101MAction","-1"
"1791","https://www.chcsec.gov.tw/activitysoonlist?uid=1054","-1"
"1792","https://www.chcsec.gov.tw/activitysoonlist?uid=290","-1"
"1793","https://event.culture.tw/CHCSEC/portal/Registration/C0102MAction","-1"
"1794","https://www.chcsec.gov.tw/Index?aspxerrorpath=/home","-1"
"1795","https://www.chcsec.gov.tw/activitysoonlist?uid=288","-1"
"1796","https://event.culture.tw/CHCSEC/portal/Registration/C0107MAction","-1"
"1797","https://www.library.ntpc.gov.tw/Activity/","-1"
"1798","https://www.library.ntpc.gov.tw/htmlcnt/toquerylist/ActvInfo","-1"
"1799","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgSearch.aspx","-1"
"1800","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,000007,more","-1"
"1801","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,000003,more","-1"
"1802","https://chan.ddm.org.tw/xchome?xsmsid=0K316397009477672412","-1"
"1803","https://www.ddm.org.tw/xmnews?xsmsid=0K297353878952538129","-1"
"1804","https://www.ddm.org.tw/xmnews?xsmsid=0K329629758047618652","-1"
"1805","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,0000011,more","-1"
"1806","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,0000010,more","-1"
"1807","https://www.ddm.org.tw/","-1"
"1808","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,000002,more","-1"
"1809","https://www.ddm.org.tw/xchome?xsmsid=0K333795840871701512","-1"
"1810","https://www.ddm.org.tw/xmnews?xsmsid=0K297430914032222778","-1"
"1811","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,000008,more","-1"
"1812","https://web.ddm.org.tw/?aspxerrorpath=/main/page_view.aspx","-1"
"1813","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,000005,more","-1"
"1814","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,000006,more","-1"
"1815","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,000004,more","-1"
"1816","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,000001,more","-1"
"1817","https://ddmcht.ddm.org.tw/DdmMsgWeb/DdmMsgMore.aspx?qy=0,0,0,,2020/11/03,2021/02/03,000009,more","-1"
"1818","https://www.ncu.edu.tw/campus/news","-1"
"1819","https://www.mocataipei.org.tw/tw/ExhibitionAndEvent/Exhibitions","-1"
"1820","https://www.mocataipei.org.tw/tw/ExhibitionAndEvent/Events","-1"
"1821","https://www.mocataipei.org.tw/tw/ExhibitionAndEvent/Events/History","-1"
"1822","https://www.mocataipei.org.tw/tw/ExhibitionAndEvent/Events/New%20Events","-1"
"1823","https://www.ncl.edu.tw/informationlist_237.html","-1"
"1824","https://www.ncl.edu.tw/activityhistorylist_238_32_1.html","-1"
"1825","https://www.ncl.edu.tw/informationlist_239.html","-1"
"1826","https://www.ncl.edu.tw/activityhistorylist_238_36_1.html","-1"
"1827","https://www.nmh.gov.tw/informationlists_74.html","-1"
"1828","https://www.nmh.gov.tw/activitysoonlist_68.html?isexp=1","-1"
"1829","https://www.nmh.gov.tw/activitysoonlist1_71.html?isexp=3","-1"
"1830","https://www.nmh.gov.tw/informationlist_207.html","-1"
"1831","https://www.nmh.gov.tw/informationlist_75.html?isdate=1","-1"
"1832","https://www.nmh.gov.tw/activitysoonlist1_72.html?isexp=1","-1"
"1833","https://www.nmtl.gov.tw/activitysoonlist_130.html","-1"
"1834","https://www.nmtl.gov.tw/activitysoonlist_198.html","-1"
"1835","https://www.nmtl.gov.tw/informationlist2_196.html","-1"
"1836","https://www.nmtl.gov.tw/informationlist_118_418_1.html","-1"
"1837","https://www.nmtl.gov.tw/informationlist_118_421_1.html","-1"
"1838","https://www.nmtl.gov.tw/informationlist_118.html","-1"
"1839","https://www.nmtl.gov.tw/activitysoonlist_190.html","-1"
"1840","https://event.culture.tw/NMTL/portal/Registration/C0108MAction","-1"
"1841","https://event.culture.tw/NTSO/portal/Registration/C0108MAction.action?queryBean.actKind=A00","-1"
"1842","https://www.nmtl.gov.tw/informationlist_118_420_1.html","-1"
"1843","https://event.culture.tw/NMTL/portal/Registration/C0107MAction","-1"
"1844","https://www.nmtl.gov.tw/searchall.html?q=%E6%B4%BB%E5%8B%95","-1"
"1845","https://event.culture.tw/NMTL/portal/Registration/C0102MAction","-1"
"1846","https://www.nmth.gov.tw/searchall?q=%E5%B1%95%E8%A6%BD","-1"
"1847","https://www.nmtl.gov.tw/searchall.html?q=%E5%B1%95%E8%A6%BD","-1"
"1848","https://www.nmth.gov.tw/index?aspxerrorpath=/activityreglist_50.html#slidePage2","-1"
"1849","https://www.nmth.gov.tw/searchall?q=%E6%B4%BB%E5%8B%95","-1"
"1850","https://www.nmth.gov.tw/activitysoonlist?uid=129","-1"
"1851","https://www.nmth.gov.tw/index?aspxerrorpath=/activityreglist_51.html#slidePage2","-1"
"1852","https://www.nmth.gov.tw/index?aspxerrorpath=/exhibitionlist_236.html#slidePage2","-1"
"1853","https://event.culture.tw/NTCRI/portal/Registration/C0107MAction","-1"
"1854","https://www.ntcri.gov.tw/informationlist_186.html","-1"
"1855","https://event.culture.tw/NTCRI/portal/Registration/C0102MAction","-1"
"1856","https://www.ntcri.gov.tw/exhibitionlist_162.html","-1"
"1857","https://www.ntcri.gov.tw/","-1"
"1858","https://event.culture.tw/NTCRI/portal/Registration/C0108MAction","-1"
"1859","https://www.ntcri.gov.tw/activitysoonlist_131.html","-1"
"1860","https://event.culture.tw/NTCRI/portal/Registration/C0101MAction","-1"
"1861","https://event.culture.tw/NTCRI/portal/Registration/C0108MAction.action?queryBean.actKind=101","-1"
"1862","https://www.ntcri.gov.tw/activitysoonlist_132.html","-1"
"1863","https://event.culture.tw/NTSO/portal/Registration/C0108MAction","-1"
"1864","https://event.culture.tw/NTSO/portal/Registration/C0107MAction","-1"
"1865","https://event.culture.tw/NTSO/portal/Registration/C0102MAction","-1"
"1866","https://tps.forest.gov.tw/TPSWeb/wSite/lp?ctNode=237&mp=1&idPath=215_217_237","-1"
"1867","https://www.ntso.gov.tw/informationlist?typeid=229&uid=22","-1"
"1868","https://www.ntso.gov.tw/informationlist?uid=22","-1"
"1869","https://www.ntso.gov.tw/activitysoons?uid=201&ispay=1","-1"
"1870","https://www.ntso.gov.tw/activitysoonlist?uid=204","-1"
"1871","https://event.culture.tw/NTSO/portal/Registration/C0108MAction.action?queryBean.actKind=D01","-1"
"1872","https://event.culture.tw/NTSO/portal/Registration/C0102MAction?queryBean.actKind=A01","-1"
"1873","https://www.ntso.gov.tw/informationlist?uid=22&typeid=229","-1"
"1874","https://www.ntmofa.gov.tw/links_1208.html","-1"
"1875","https://www.ntmofa.gov.tw/informationlist_1078.html","-1"
"1876","https://event.culture.tw/NTMOFA","-1"
"1877","https://www.ntmofa.gov.tw/informationlist_1057.html","-1"
"1878","https://www.ntmofa.gov.tw/informationlist_1194.html","-1"
"1879","https://www.ntmofa.gov.tw/calendar_1024.html","-1"
"1880","https://event.culture.tw/NTMOFA/portal/Registration/C0102MAction?queryBean.actKind=100","-1"
"1881","https://www.ntmofa.gov.tw/activitysoonlist_1054.html","-1"
"1882","https://event.culture.tw/NTMOFA/portal/Registration/C0108MAction?queryBean.actKind=100","-1"
"1883","https://www.ntmofa.gov.tw/activitysoonlist_1056.html","-1"
"1884","https://www.ntmofa.gov.tw/activitysoonlist_1053.html","-1"
"1885","https://www.ntmofa.gov.tw/activitysoonlist_1055.html","-1"
"1886","https://event.culture.tw/NTMOFA/portal/Registration/C0107MAction","-1"
"1887","https://www.pcsr.com.tw/ptsr/sropsp-lectures","-1"
"1888","https://www.pcsr.com.tw/ptsr/sropsp","-1"
"1889","https://www.pcsr.com.tw/","-1"
"1890","https://www.pu.edu.tw/p/422-1000-1003.php?Lang=zh-tw","-1"
"1891","https://www.pu.edu.tw/p/422-1000-1005.php?Lang=zh-tw","-1"
"1892","https://www.pu.edu.tw/p/422-1000-1011.php?Lang=zh-tw","-1"
"1893","https://osaea.pu.edu.tw/p/403-1064-662.php?Lang=zh-tw/","-1"
"1894","http://activity.pu.edu.tw/main.php","-1"
"1895","https://osachc.pu.edu.tw/p/412-1067-1765.php?Lang=zh-tw","-1"
"1896","https://www.rectp.org/search/label/lectures","-1"
"1897","https://www.sow.org.tw/event/search?title=&suo_shu_fen_hui_37=All&event_type=All&is_monetary=All","-1"
"1898","https://www.sow.org.tw/event/search?event_type=All&is_monetary=All&suo_shu_fen_hui_37=All&title=","-1"
"1899","https://www.superace-sport.com/article/special","-1"
"1900","https://www.superace-sport.com/superace","-1"
"1901","https://www.orchina.net/events?dt=2021-03-16","-1"
"1902","https://www.orchina.net/events?dt=2021-03-05","-1"
"1903","https://www.orchina.net/events?dt=2021-03-24","-1"
"1904","https://www.orchina.net/events?dt=2021-03-12","-1"
"1905","https://www.orchina.net/events?dt=2021-03-08","-1"
"1906","https://www.orchina.net/events?dt=2021-03-25","-1"
"1907","https://www.orchina.net/events?dt=2021-03-10","-1"
"1908","https://www.orchina.net/events?dt=2021-03-07","-1"
"1909","https://www.orchina.net/events?dt=2021-03-26","-1"
"1910","https://www.orchina.net/events?dt=2021-03-21","-1"
"1911","https://www.orchina.net/events?dt=2021-03-20","-1"
"1912","https://www.orchina.net/events?dt=2021-03-14","-1"
"1913","https://www.orchina.net/events?dt=2021-03-23","-1"
"1914","https://www.orchina.net/events?dt=2021-03-30","-1"
"1915","https://www.orchina.net/events?dt=2021-03-17","-1"
"1916","https://www.orchina.net/events?dt=2021-02-28","-1"
"1917","https://www.orchina.net/events?dt=2021-03-28","-1"
"1918","https://www.orchina.net/events?dt=2021-03-02","-1"
"1919","https://www.orchina.net/events?dt=2021-03-15","-1"
"1920","https://www.orchina.net/events?dt=2021-03-09","-1"
"1921","https://www.orchina.net/events?dt=2021-03-31","-1"
"1922","https://www.orchina.net/events?dt=2021-03-19","-1"
"1923","https://www.orchina.net/events?dt=2021-03-27","-1"
"1924","https://www.orchina.net/events?dt=2021-03-03","-1"
"1925","https://www.orchina.net/events?dt=2021-03-06","-1"
"1926","https://www.orchina.net/events?dt=2021-02-25","-1"
"1927","https://www.orchina.net/events?dt=2021-03-01","-1"
"1928","https://www.orchina.net/events?dt=2021-03-13","-1"
"1929","https://www.orchina.net/events?dt=2021-03-29","-1"
"1930","https://www.orchina.net/events?dt=2021-03-04","-1"
"1931","https://www.orchina.net/events?dt=2021-03-22","-1"
"1932","https://www.orchina.net/events?dt=2021-03-11","-1"
"1933","https://www.orchina.net/events?dt=2021-03-18","-1"
"1934","https://www.tavah.net/seminar","-1"
"1935","https://www.tavah.net/seminar/category/all","-1"
"1936","https://www.tibe.org.tw/tw/show/37/71","-1"
"1937","https://www.tibe.org.tw/tw/news/","-1"
"1938","https://www.tibe.org.tw/tw/news/4","-1"
"1939","https://www.tibe.org.tw/tw/show/14/20","-1"
"1940","https://www.tibe.org.tw/tw/show/14/17","-1"
"1941","https://www.tibe.org.tw/tw/show/14/18","-1"
"1942","https://www.tibe.org.tw/tw/show/14/19","-1"
"1943","https://www.tibe.org.tw/tw/show/37/72","-1"
"1944","https://www.tibe.org.tw/tw/news/7","-1"
"1945","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/28&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1946","https://www.ntl.edu.tw/lp.asp?BaseDSD=57&CtUnit=109&ctNode=1672&mp=1","-1"
"1947","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/05&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1948","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/15&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1949","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/06&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1950","https://www.ntl.edu.tw/lp.asp?CtNode=1676&CtUnit=114&BaseDSD=57&mp=1","-1"
"1951","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/08&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1952","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/10&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1953","https://www.ntl.edu.tw/lp.asp?ctNode=1672&CtUnit=109&BaseDSD=57&mp=1/","-1"
"1954","https://www.ntl.edu.tw/lp.asp?CtNode=1674&CtUnit=482&BaseDSD=59&mp=1","-1"
"1955","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/29&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1956","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/11&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1957","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/09&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1958","https://www.ntl.edu.tw/lp.asp?CtNode=1672&CtUnit=109&BaseDSD=57&mp=1","-1"
"1959","https://www.ntl.edu.tw/lp.asp?CtNode=1677&CtUnit=115&BaseDSD=57&mp=1","-1"
"1960","https://www.ntl.edu.tw/lp.asp?CtNode=2259&CtUnit=109&BaseDSD=57&mp=1","-1"
"1961","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/17&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1962","https://www.ntl.edu.tw/lp.asp?CtNode=1861&CtUnit=881&BaseDSD=57&mp=1","-1"
"1963","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/14&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1964","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/04&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1965","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/25&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1966","https://www.ntl.edu.tw/sp.asp?ctNode=1664&mp=1&xdurl=MP1AP_RWD/newslist.asp","-1"
"1967","https://www.ntl.edu.tw/lp.asp?CtNode=1664&CtUnit=99&BaseDSD=7&mp=1","-1"
"1968","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/12&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1969","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/02&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1970","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/19&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1971","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/07&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1972","https://www.ntl.edu.tw/np.asp?ctNode=1672&CtUnit=109&BaseDSD=57&mp=1/","-1"
"1973","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/18&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1974","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/23&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1975","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/24&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1976","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/13&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1977","https://www.ntl.edu.tw/sp.asp?xdurl=MP1AP_RWD/month_action.asp&mp=1&ctNode=1891","-1"
"1978","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/26&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1979","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/30&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1980","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/22&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1981","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/01&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1982","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/20&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1983","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2021/02/06&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1984","https://www.ntl.edu.tw/sp.asp?xdurl=onlinesign_RWD/onlinesign.asp&mp=1","-1"
"1985","https://www.ntl.edu.tw/sp.asp?mp=1&xdurl=onlinesign_RWD/onlinesign.asp","-1"
"1986","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/27&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1987","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/21&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1988","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/03&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1989","https://www.ntl.edu.tw/sp.asp?mp=1&thisday=2020/11/16&xdurl=MP1AP_RWD/ActionMsgList.asp","-1"
"1990","https://www.ntl.edu.tw/lp.asp?CtNode=1673&CtUnit=110&BaseDSD=59&mp=1","-1"
"1991","https://www.ttcsec.gov.tw/activitysoonlist?uid=970","-1"
"1992","https://event.culture.tw/TTCSEC/portal/Registration/C0101MAction","-1"
"1993","https://www.ttcsec.gov.tw/activitysoonlist?uid=579","-1"
"1994","https://event.culture.tw/TTCSEC/portal/Registration/C0108MAction","-1"
"1995","https://event.culture.tw/TTCSEC/portal/Registration/C0102MAction","-1"
"1996","https://event.culture.tw/TTCSEC/portal/Registration/C0102MAction?uid=593","-1"
"1997","https://www.tys.org.tw/fycm/article_cate_list.asp?article_cate_id=2&article_sub_cate=%E6%B3%95%E6%9C%83","-1"
"1998","https://www.tys.org.tw/fycm/article_cate_list.asp?article_cate_id=2&article_sub_cate=%E4%BD%9B%E5%AD%B8%E8%AA%B2%E7%A8%8B","-1"
"1999","https://www.tys.org.tw/fycm/article_cate_list.asp?article_cate_id=2","-1"
"2000","https://www.ukeas.com/events/","-1"
"2001","https://www.tam.gov.taipei/News.aspx?n=E297CECA2C39F78D&sms=9D72E82EC16F3E64","-1"
"2002","https://www.tam.gov.taipei/News.aspx?n=794B17A953424610&sms=9D72E82EC16F3E64","-1"
"2003","https://www.tam.gov.taipei/#Group_1490212_mnnrmhFcI7/","-1"
"2004","https://www.tam.gov.taipei/News.aspx?n=49854D6439EC40C0&sms=72544237BBE4C5F6","-1"
"2005","https://www.tam.gov.taipei/News.aspx?n=BE35D844943F82E6&sms=78D644F2755ACCAA","-1"
"2006","https://www.travel.taipei/zh-tw/news?page=1","-1"
"2007","https://www.travel.taipei/zh-tw/news?category=%E6%B4%BB%E5%8B%95%E5%8F%8A%E6%99%AF%E9%BB%9E%E7%95%B0%E5%8B%95%E8%A8%8A%E6%81%AF&page=1","-1"
"2008","https://www.travel.taipei/zh-tw/activity","-1"
"2009","https://www.travel.taipei/zh-tw/event-calendar/2021","-1"
"2010","https://www.travel.taipei/zh-tw/news/e2017.07.14?page=1","-1"
"2011","https://www.travel.taipei/zh-tw/activity?page=1","-1"
"2012","https://www.travel.taipei/zh-tw/news/","-1"
"2013","https://www.travel.taipei/zh-tw/activity?sortby=recently","-1"
"2014","https://www.travel.taipei/zh-tw/news/2017.05.01/","-1"
"2015","https://www.travel.taipei/zh-tw/news/2016.10.10?page=1","-1"
"2016","https://www.travel.taipei/zh-tw/news/2017.05.01?page=1/","-1"
"2017","https://www.travel.taipei/zh-tw/must-visit/major-event","-1"
"2018","https://xinforum.xinmedia.com/","-1"
"2019","https://xinforum.xinmedia.com/collection.aspx?classid=208","-1"
"2020","https://xinforum.xinmedia.com/index.aspx","-1"
"2021","https://xinforum.xinmedia.com/collection.aspx?classid=196","-1"
"2022","https://xinforum.xinmedia.com/collection.aspx?classmid=19","-1"
"2023","https://xinforum.xinmedia.com/collection.aspx?classmid=1","-1"
"2024","https://xinforum.xinmedia.com/collection.aspx?classmid=10","-1"
"2025","https://xinforum.xinmedia.com/collection.aspx?classid=161","-1"
"2026","https://xinforum.xinmedia.com/collection.aspx?classid=222","-1"
"2027","https://xinforum.xinmedia.com/collection.aspx?classmid=2","-1"
